timebin,sid,sequence,use,group
3,85576116,CPTs,0,LL
0,85576116,CTbC,1,LL
1,85576116,CTbC,0,LL
2,85576116,CTbC,0,LL
3,85576116,CTbC,0,LL
0,85576116,CTbP,0,LL
1,85576116,CTbP,0,LL
2,85576116,CTbP,0,LL
3,85576116,CTbP,0,LL
0,85576116,CTbPC,0,LL
1,85576116,CTbPC,0,LL
2,85576116,CTbPC,0,LL
3,85576116,CTbPC,0,LL
0,85576116,CTcPTcP,0,LL
1,85576116,CTcPTcP,0,LL
2,85576116,CTcPTcP,0,LL
3,85576116,CTcPTcP,0,LL
0,85576116,CTsCTs,0,LL
1,85576116,CTsCTs,1,LL
2,85576116,CTsCTs,0,LL
3,85576116,CTsCTs,0,LL
0,85576116,PCTbP,0,LL
1,85576116,PCTbP,0,LL
2,85576116,PCTbP,0,LL
3,85576116,PCTbP,0,LL
0,85576116,PCTsP,0,LL
1,85576116,PCTsP,0,LL
2,85576116,PCTsP,0,LL
3,85576116,PCTsP,0,LL
0,85576116,PTb,0,LL
1,85576116,PTb,0,LL
2,85576116,PTb,0,LL
3,85576116,PTb,0,LL
0,85576116,PTsPC,0,LL
1,85576116,PTsPC,0,LL
2,85576116,PTsPC,0,LL
3,85576116,PTsPC,0,LL
0,85576116,TbCP,1,LL
1,85576116,TbCP,0,LL
2,85576116,TbCP,0,LL
3,85576116,TbCP,0,LL
0,85576116,TbP,0,LL
1,85576116,TbP,0,LL
2,85576116,TbP,0,LL
3,85576116,TbP,0,LL
0,85576116,TbPC,0,LL
1,85576116,TbPC,0,LL
2,85576116,TbPC,0,LL
3,85576116,TbPC,0,LL
0,85576116,TbPCP,0,LL
1,85576116,TbPCP,0,LL
2,85576116,TbPCP,0,LL
3,85576116,TbPCP,0,LL
0,86170104,CPCTs,0,LH
1,86170104,CPCTs,1,LH
2,86170104,CPCTs,1,LH
3,86170104,CPCTs,0,LH
0,86170104,CPTs,0,LH
1,86170104,CPTs,0,LH
2,86170104,CPTs,0,LH
3,86170104,CPTs,0,LH
0,86170104,CTbC,1,LH
1,86170104,CTbC,0,LH
2,86170104,CTbC,0,LH
3,86170104,CTbC,0,LH
0,86170104,CTbP,0,LH
1,86170104,CTbP,0,LH
2,86170104,CTbP,0,LH
3,86170104,CTbP,0,LH
0,86170104,CTbPC,0,LH
1,86170104,CTbPC,0,LH
2,86170104,CTbPC,0,LH
3,86170104,CTbPC,0,LH
0,86170104,CTcPTcP,0,LH
1,86170104,CTcPTcP,0,LH
2,86170104,CTcPTcP,0,LH
3,86170104,CTcPTcP,0,LH
0,86170104,CTsCTs,0,LH
1,86170104,CTsCTs,0,LH
2,86170104,CTsCTs,0,LH
3,86170104,CTsCTs,0,LH
0,86170104,PCTbP,0,LH
1,86170104,PCTbP,0,LH
2,86170104,PCTbP,0,LH
3,86170104,PCTbP,0,LH
0,86170104,PCTsP,0,LH
1,86170104,PCTsP,1,LH
2,86170104,PCTsP,1,LH
3,86170104,PCTsP,0,LH
0,86170104,PTb,1,LH
1,86170104,PTb,0,LH
2,86170104,PTb,0,LH
3,86170104,PTb,0,LH
0,86170104,PTsPC,0,LH
1,86170104,PTsPC,0,LH
2,86170104,PTsPC,0,LH
3,86170104,PTsPC,1,LH
0,86170104,TbCP,1,LH
1,86170104,TbCP,0,LH
2,86170104,TbCP,0,LH
3,86170104,TbCP,0,LH
0,86170104,TbP,0,LH
1,86170104,TbP,0,LH
2,86170104,TbP,0,LH
3,86170104,TbP,0,LH
0,86170104,TbPC,0,LH
1,86170104,TbPC,0,LH
2,86170104,TbPC,0,LH
3,86170104,TbPC,0,LH
0,86170104,TbPCP,0,LH
1,86170104,TbPCP,0,LH
2,86170104,TbPCP,0,LH
3,86170104,TbPCP,0,LH
0,87612126,CPCTs,0,LL
1,87612126,CPCTs,0,LL
2,87612126,CPCTs,0,LL
3,87612126,CPCTs,0,LL
0,87612126,CPTs,0,LL
1,87612126,CPTs,0,LL
2,87612126,CPTs,0,LL
3,87612126,CPTs,0,LL
0,87612126,CTbC,0,LL
1,87612126,CTbC,0,LL
2,87612126,CTbC,0,LL
3,87612126,CTbC,1,LL
0,87612126,CTbP,0,LL
1,87612126,CTbP,0,LL
2,87612126,CTbP,0,LL
3,87612126,CTbP,0,LL
0,87612126,CTbPC,0,LL
1,87612126,CTbPC,0,LL
2,87612126,CTbPC,0,LL
3,87612126,CTbPC,0,LL
0,87612126,CTcPTcP,0,LL
1,87612126,CTcPTcP,0,LL
2,87612126,CTcPTcP,0,LL
3,87612126,CTcPTcP,0,LL
0,87612126,CTsCTs,0,LL
1,87612126,CTsCTs,0,LL
2,87612126,CTsCTs,0,LL
3,87612126,CTsCTs,0,LL
0,87612126,PCTbP,0,LL
1,87612126,PCTbP,0,LL
2,87612126,PCTbP,0,LL
3,87612126,PCTbP,0,LL
0,87612126,PCTsP,0,LL
1,87612126,PCTsP,0,LL
2,87612126,PCTsP,0,LL
3,87612126,PCTsP,0,LL
0,87612126,PTb,0,LL
1,87612126,PTb,0,LL
2,87612126,PTb,0,LL
3,87612126,PTb,0,LL
0,87612126,PTsPC,0,LL
1,87612126,PTsPC,0,LL
2,87612126,PTsPC,0,LL
3,87612126,PTsPC,0,LL
0,87612126,TbCP,0,LL
1,87612126,TbCP,0,LL
2,87612126,TbCP,0,LL
3,87612126,TbCP,1,LL
0,87612126,TbP,0,LL
1,87612126,TbP,0,LL
2,87612126,TbP,0,LL
3,87612126,TbP,0,LL
0,87612126,TbPC,0,LL
1,87612126,TbPC,0,LL
2,87612126,TbPC,0,LL
3,87612126,TbPC,0,LL
0,87612126,TbPCP,0,LL
1,87612126,TbPCP,0,LL
2,87612126,TbPCP,0,LL
3,87612126,TbPCP,0,LL
0,88156121,CPCTs,0,LH
1,88156121,CPCTs,0,LH
2,88156121,CPCTs,0,LH
3,88156121,CPCTs,0,LH
0,88156121,CPTs,0,LH
1,88156121,CPTs,0,LH
2,88156121,CPTs,0,LH
3,88156121,CPTs,0,LH
0,88156121,CTbC,0,LH
1,88156121,CTbC,0,LH
2,88156121,CTbC,0,LH
3,88156121,CTbC,0,LH
0,88156121,CTbP,0,LH
1,88156121,CTbP,0,LH
2,88156121,CTbP,0,LH
3,88156121,CTbP,1,LH
0,88156121,CTbPC,0,LH
1,88156121,CTbPC,0,LH
2,88156121,CTbPC,0,LH
3,88156121,CTbPC,0,LH
0,88156121,CTcPTcP,0,LH
1,88156121,CTcPTcP,0,LH
2,88156121,CTcPTcP,0,LH
3,88156121,CTcPTcP,0,LH
0,88156121,CTsCTs,0,LH
1,88156121,CTsCTs,0,LH
2,88156121,CTsCTs,0,LH
3,88156121,CTsCTs,0,LH
0,88156121,PCTbP,0,LH
1,88156121,PCTbP,0,LH
2,88156121,PCTbP,0,LH
3,88156121,PCTbP,1,LH
0,88156121,PCTsP,0,LH
1,88156121,PCTsP,0,LH
2,88156121,PCTsP,1,LH
3,88156121,PCTsP,0,LH
0,88156121,PTb,1,LH
1,88156121,PTb,0,LH
2,88156121,PTb,0,LH
3,88156121,PTb,0,LH
0,88156121,PTsPC,0,LH
1,88156121,PTsPC,0,LH
2,88156121,PTsPC,0,LH
3,88156121,PTsPC,0,LH
0,88156121,TbCP,1,LH
1,88156121,TbCP,0,LH
2,88156121,TbCP,0,LH
3,88156121,TbCP,1,LH
0,88156121,TbP,0,LH
1,88156121,TbP,0,LH
2,88156121,TbP,1,LH
3,88156121,TbP,1,LH
0,88156121,TbPC,0,LH
1,88156121,TbPC,0,LH
2,88156121,TbPC,1,LH
3,88156121,TbPC,0,LH
0,88156121,TbPCP,0,LH
1,88156121,TbPCP,0,LH
2,88156121,TbPCP,0,LH
3,88156121,TbPCP,0,LH
0,89224093,CPCTs,1,HH
1,89224093,CPCTs,0,HH
2,89224093,CPCTs,0,HH
3,89224093,CPCTs,0,HH
0,89224093,CPTs,0,HH
1,89224093,CPTs,0,HH
2,89224093,CPTs,0,HH
3,89224093,CPTs,0,HH
0,89224093,CTbC,1,HH
1,89224093,CTbC,0,HH
2,89224093,CTbC,0,HH
3,89224093,CTbC,0,HH
0,89224093,CTbP,0,HH
1,89224093,CTbP,0,HH
2,89224093,CTbP,0,HH
3,89224093,CTbP,0,HH
0,89224093,CTbPC,0,HH
1,89224093,CTbPC,0,HH
2,89224093,CTbPC,0,HH
3,89224093,CTbPC,0,HH
0,89224093,CTcPTcP,0,HH
1,89224093,CTcPTcP,0,HH
2,89224093,CTcPTcP,0,HH
3,89224093,CTcPTcP,0,HH
0,89224093,CTsCTs,0,HH
1,89224093,CTsCTs,0,HH
2,89224093,CTsCTs,0,HH
3,89224093,CTsCTs,0,HH
0,89224093,PCTbP,0,HH
1,89224093,PCTbP,0,HH
2,89224093,PCTbP,0,HH
3,89224093,PCTbP,0,HH
0,89224093,PCTsP,1,HH
1,89224093,PCTsP,0,HH
2,89224093,PCTsP,0,HH
3,89224093,PCTsP,0,HH
0,89224093,PTb,0,HH
1,89224093,PTb,0,HH
2,89224093,PTb,0,HH
3,89224093,PTb,0,HH
0,89224093,PTsPC,1,HH
1,89224093,PTsPC,0,HH
2,89224093,PTsPC,0,HH
3,89224093,PTsPC,0,HH
0,89224093,TbCP,1,HH
1,89224093,TbCP,0,HH
2,89224093,TbCP,0,HH
3,89224093,TbCP,0,HH
0,89224093,TbP,0,HH
1,89224093,TbP,0,HH
2,89224093,TbP,0,HH
3,89224093,TbP,0,HH
0,89224093,TbPC,0,HH
1,89224093,TbPC,0,HH
2,89224093,TbPC,0,HH
3,89224093,TbPC,0,HH
0,89224093,TbPCP,0,HH
1,89224093,TbPCP,0,HH
2,89224093,TbPCP,0,HH
3,89224093,TbPCP,0,HH
0,89332129,CPCTs,0,LL
1,89332129,CPCTs,0,LL
2,89332129,CPCTs,0,LL
3,89332129,CPCTs,0,LL
0,89332129,CPTs,0,LL
1,89332129,CPTs,0,LL
2,89332129,CPTs,0,LL
3,89332129,CPTs,0,LL
0,89332129,CTbC,1,LL
1,89332129,CTbC,0,LL
2,89332129,CTbC,0,LL
3,89332129,CTbC,1,LL
0,89332129,CTbP,1,LL
1,89332129,CTbP,1,LL
2,89332129,CTbP,1,LL
3,89332129,CTbP,0,LL
0,89332129,CTbPC,1,LL
1,89332129,CTbPC,1,LL
2,89332129,CTbPC,1,LL
3,89332129,CTbPC,0,LL
0,89332129,CTcPTcP,0,LL
1,89332129,CTcPTcP,0,LL
2,89332129,CTcPTcP,0,LL
3,89332129,CTcPTcP,0,LL
0,89332129,CTsCTs,0,LL
1,89332129,CTsCTs,0,LL
2,89332129,CTsCTs,0,LL
3,89332129,CTsCTs,0,LL
0,89332129,PCTbP,0,LL
1,89332129,PCTbP,1,LL
2,89332129,PCTbP,0,LL
3,89332129,PCTbP,0,LL
0,89332129,PCTsP,1,LL
1,89332129,PCTsP,0,LL
2,89332129,PCTsP,0,LL
3,89332129,PCTsP,0,LL
0,89332129,PTb,0,LL
1,89332129,PTb,0,LL
2,89332129,PTb,0,LL
3,89332129,PTb,1,LL
0,89332129,PTsPC,0,LL
1,89332129,PTsPC,0,LL
2,89332129,PTsPC,0,LL
3,89332129,PTsPC,0,LL
0,89332129,TbCP,0,LL
1,89332129,TbCP,0,LL
2,89332129,TbCP,0,LL
3,89332129,TbCP,0,LL
0,89332129,TbP,1,LL
1,89332129,TbP,1,LL
2,89332129,TbP,1,LL
3,89332129,TbP,0,LL
0,89332129,TbPC,1,LL
1,89332129,TbPC,1,LL
2,89332129,TbPC,1,LL
3,89332129,TbPC,0,LL
0,89332129,TbPCP,0,LL
1,89332129,TbPCP,0,LL
2,89332129,TbPCP,1,LL
3,89332129,TbPCP,0,LL
0,89337123,CPCTs,0,LH
1,89337123,CPCTs,0,LH
2,89337123,CPCTs,0,LH
3,89337123,CPCTs,0,LH
0,89337123,CPTs,1,LH
1,89337123,CPTs,0,LH
2,89337123,CPTs,0,LH
3,89337123,CPTs,0,LH
0,89337123,CTbC,0,LH
1,89337123,CTbC,1,LH
2,89337123,CTbC,1,LH
3,89337123,CTbC,0,LH
0,89337123,CTbP,1,LH
1,89337123,CTbP,0,LH
2,89337123,CTbP,0,LH
3,89337123,CTbP,0,LH
0,89337123,CTbPC,1,LH
1,89337123,CTbPC,0,LH
2,89337123,CTbPC,0,LH
3,89337123,CTbPC,0,LH
0,89337123,CTcPTcP,0,LH
1,89337123,CTcPTcP,0,LH
2,89337123,CTcPTcP,0,LH
3,89337123,CTcPTcP,0,LH
0,89337123,CTsCTs,1,LH
1,89337123,CTsCTs,0,LH
2,89337123,CTsCTs,0,LH
3,89337123,CTsCTs,0,LH
0,89337123,PCTbP,0,LH
1,89337123,PCTbP,0,LH
2,89337123,PCTbP,0,LH
3,89337123,PCTbP,0,LH
0,89337123,PCTsP,0,LH
1,89337123,PCTsP,0,LH
2,89337123,PCTsP,0,LH
3,89337123,PCTsP,0,LH
0,89337123,PTb,1,LH
1,89337123,PTb,0,LH
2,89337123,PTb,0,LH
3,89337123,PTb,0,LH
0,89337123,PTsPC,1,LH
1,89337123,PTsPC,0,LH
2,89337123,PTsPC,0,LH
3,89337123,PTsPC,0,LH
0,89337123,TbCP,0,LH
1,89337123,TbCP,0,LH
2,89337123,TbCP,0,LH
3,89337123,TbCP,0,LH
0,89337123,TbP,1,LH
1,89337123,TbP,0,LH
2,89337123,TbP,0,LH
3,89337123,TbP,0,LH
0,89337123,TbPC,1,LH
1,89337123,TbPC,0,LH
2,89337123,TbPC,0,LH
3,89337123,TbPC,0,LH
0,89337123,TbPCP,1,LH
1,89337123,TbPCP,0,LH
2,89337123,TbPCP,0,LH
3,89337123,TbPCP,0,LH
0,91203122,CPCTs,1,HH
1,91203122,CPCTs,0,HH
2,91203122,CPCTs,0,HH
3,91203122,CPCTs,0,HH
0,91203122,CPTs,1,HH
1,91203122,CPTs,0,HH
2,91203122,CPTs,0,HH
3,91203122,CPTs,0,HH
0,91203122,CTbC,1,HH
1,91203122,CTbC,0,HH
2,91203122,CTbC,0,HH
3,91203122,CTbC,0,HH
0,91203122,CTbP,0,HH
1,91203122,CTbP,0,HH
2,91203122,CTbP,0,HH
3,91203122,CTbP,0,HH
0,91203122,CTbPC,0,HH
1,91203122,CTbPC,0,HH
2,91203122,CTbPC,0,HH
3,91203122,CTbPC,0,HH
0,91203122,CTcPTcP,0,HH
1,91203122,CTcPTcP,0,HH
2,91203122,CTcPTcP,0,HH
3,91203122,CTcPTcP,0,HH
0,91203122,CTsCTs,1,HH
1,91203122,CTsCTs,1,HH
2,91203122,CTsCTs,0,HH
3,91203122,CTsCTs,0,HH
0,91203122,PCTbP,0,HH
1,91203122,PCTbP,0,HH
2,91203122,PCTbP,0,HH
3,91203122,PCTbP,0,HH
0,91203122,PCTsP,0,HH
1,91203122,PCTsP,1,HH
2,91203122,PCTsP,1,HH
3,91203122,PCTsP,0,HH
0,91203122,PTb,0,HH
1,91203122,PTb,0,HH
2,91203122,PTb,0,HH
3,91203122,PTb,0,HH
0,91203122,PTsPC,0,HH
1,91203122,PTsPC,1,HH
2,91203122,PTsPC,0,HH
3,91203122,PTsPC,0,HH
0,91203122,TbCP,1,HH
1,91203122,TbCP,0,HH
2,91203122,TbCP,0,HH
3,91203122,TbCP,0,HH
0,91203122,TbP,0,HH
1,91203122,TbP,0,HH
2,91203122,TbP,0,HH
3,91203122,TbP,0,HH
0,91203122,TbPC,0,HH
1,91203122,TbPC,0,HH
2,91203122,TbPC,0,HH
3,91203122,TbPC,0,HH
0,91203122,TbPCP,0,HH
1,91203122,TbPCP,0,HH
2,91203122,TbPCP,0,HH
3,91203122,TbPCP,0,HH
0,91235128,CPCTs,1,LH
1,91235128,CPCTs,0,LH
2,91235128,CPCTs,0,LH
3,91235128,CPCTs,0,LH
0,91235128,CPTs,0,LH
1,91235128,CPTs,0,LH
2,91235128,CPTs,0,LH
3,91235128,CPTs,0,LH
0,91235128,CTbC,1,LH
1,91235128,CTbC,0,LH
2,91235128,CTbC,0,LH
3,91235128,CTbC,0,LH
0,91235128,CTbP,0,LH
1,91235128,CTbP,0,LH
2,91235128,CTbP,0,LH
3,91235128,CTbP,0,LH
0,91235128,CTbPC,0,LH
1,91235128,CTbPC,0,LH
2,91235128,CTbPC,0,LH
3,91235128,CTbPC,0,LH
0,91235128,CTcPTcP,0,LH
1,91235128,CTcPTcP,0,LH
2,91235128,CTcPTcP,0,LH
3,91235128,CTcPTcP,0,LH
0,91235128,CTsCTs,0,LH
1,91235128,CTsCTs,0,LH
2,91235128,CTsCTs,0,LH
3,91235128,CTsCTs,0,LH
0,91235128,PCTbP,0,LH
1,91235128,PCTbP,0,LH
2,91235128,PCTbP,0,LH
3,91235128,PCTbP,0,LH
0,91235128,PCTsP,1,LH
1,91235128,PCTsP,0,LH
2,91235128,PCTsP,0,LH
3,91235128,PCTsP,0,LH
0,91235128,PTb,0,LH
1,91235128,PTb,0,LH
2,91235128,PTb,0,LH
3,91235128,PTb,0,LH
0,91235128,PTsPC,1,LH
1,91235128,PTsPC,0,LH
2,91235128,PTsPC,0,LH
3,91235128,PTsPC,0,LH
0,91235128,TbCP,1,LH
1,91235128,TbCP,0,LH
2,91235128,TbCP,0,LH
3,91235128,TbCP,0,LH
0,91235128,TbP,0,LH
1,91235128,TbP,0,LH
2,91235128,TbP,0,LH
3,91235128,TbP,0,LH
0,91235128,TbPC,0,LH
1,91235128,TbPC,0,LH
2,91235128,TbPC,0,LH
3,91235128,TbPC,0,LH
0,91235128,TbPCP,0,LH
1,91235128,TbPCP,0,LH
2,91235128,TbPCP,0,LH
3,91235128,TbPCP,0,LH
0,94792123,CPCTs,0,LH
1,94792123,CPCTs,0,LH
2,94792123,CPCTs,0,LH
3,94792123,CPCTs,0,LH
0,94792123,CPTs,0,LH
1,94792123,CPTs,0,LH
2,94792123,CPTs,0,LH
3,94792123,CPTs,1,LH
0,94792123,CTbC,1,LH
1,94792123,CTbC,0,LH
2,94792123,CTbC,0,LH
3,94792123,CTbC,0,LH
0,94792123,CTbP,0,LH
1,94792123,CTbP,0,LH
2,94792123,CTbP,0,LH
3,94792123,CTbP,0,LH
0,94792123,CTbPC,0,LH
1,94792123,CTbPC,0,LH
2,94792123,CTbPC,0,LH
3,94792123,CTbPC,0,LH
0,94792123,CTcPTcP,0,LH
1,94792123,CTcPTcP,0,LH
2,94792123,CTcPTcP,0,LH
3,94792123,CTcPTcP,0,LH
0,94792123,CTsCTs,0,LH
1,94792123,CTsCTs,0,LH
2,94792123,CTsCTs,0,LH
3,94792123,CTsCTs,0,LH
0,94792123,PCTbP,0,LH
1,94792123,PCTbP,0,LH
2,94792123,PCTbP,0,LH
3,94792123,PCTbP,0,LH
0,94792123,PCTsP,0,LH
1,94792123,PCTsP,0,LH
2,94792123,PCTsP,0,LH
3,94792123,PCTsP,0,LH
0,94792123,PTb,1,LH
1,94792123,PTb,0,LH
2,94792123,PTb,1,LH
3,94792123,PTb,0,LH
0,94792123,PTsPC,0,LH
1,94792123,PTsPC,0,LH
2,94792123,PTsPC,0,LH
3,94792123,PTsPC,0,LH
0,94792123,TbCP,1,LH
1,94792123,TbCP,0,LH
2,94792123,TbCP,0,LH
3,94792123,TbCP,0,LH
0,94792123,TbP,0,LH
1,94792123,TbP,0,LH
2,94792123,TbP,1,LH
3,94792123,TbP,0,LH
0,94792123,TbPC,0,LH
1,94792123,TbPC,0,LH
2,94792123,TbPC,0,LH
3,94792123,TbPC,0,LH
0,94792123,TbPCP,0,LH
1,94792123,TbPCP,0,LH
2,94792123,TbPCP,0,LH
3,94792123,TbPCP,0,LH
0,96314111,CPCTs,0,LH
1,96314111,CPCTs,0,LH
2,96314111,CPCTs,0,LH
3,96314111,CPCTs,0,LH
0,96314111,CPTs,1,LH
1,96314111,CPTs,0,LH
2,96314111,CPTs,0,LH
3,96314111,CPTs,0,LH
0,96314111,CTbC,0,LH
1,96314111,CTbC,0,LH
2,96314111,CTbC,0,LH
3,96314111,CTbC,1,LH
0,96314111,CTbP,0,LH
1,96314111,CTbP,0,LH
2,96314111,CTbP,1,LH
3,96314111,CTbP,0,LH
0,96314111,CTbPC,0,LH
1,96314111,CTbPC,0,LH
2,96314111,CTbPC,1,LH
3,96314111,CTbPC,0,LH
0,96314111,CTcPTcP,0,LH
1,96314111,CTcPTcP,0,LH
2,96314111,CTcPTcP,0,LH
3,96314111,CTcPTcP,0,LH
0,96314111,CTsCTs,0,LH
1,96314111,CTsCTs,0,LH
2,96314111,CTsCTs,0,LH
3,96314111,CTsCTs,0,LH
0,96314111,PCTbP,0,LH
1,96314111,PCTbP,0,LH
2,96314111,PCTbP,1,LH
3,96314111,PCTbP,0,LH
0,96314111,PCTsP,0,LH
1,96314111,PCTsP,0,LH
2,96314111,PCTsP,0,LH
3,96314111,PCTsP,0,LH
0,96314111,PTb,1,LH
1,96314111,PTb,0,LH
2,96314111,PTb,0,LH
3,96314111,PTb,0,LH
0,96314111,PTsPC,0,LH
1,96314111,PTsPC,0,LH
2,96314111,PTsPC,0,LH
3,96314111,PTsPC,0,LH
0,96314111,TbCP,0,LH
1,96314111,TbCP,0,LH
2,96314111,TbCP,0,LH
3,96314111,TbCP,1,LH
0,96314111,TbP,1,LH
1,96314111,TbP,0,LH
2,96314111,TbP,1,LH
3,96314111,TbP,0,LH
0,96314111,TbPC,1,LH
1,96314111,TbPC,0,LH
2,96314111,TbPC,1,LH
3,96314111,TbPC,0,LH
0,96314111,TbPCP,1,LH
1,96314111,TbPCP,0,LH
2,96314111,TbPCP,1,LH
3,96314111,TbPCP,0,LH
0,98893124,CPCTs,0,HH
1,98893124,CPCTs,0,HH
2,98893124,CPCTs,0,HH
3,98893124,CPCTs,0,HH
0,98893124,CPTs,0,HH
1,98893124,CPTs,0,HH
2,98893124,CPTs,0,HH
3,98893124,CPTs,0,HH
0,98893124,CTbC,0,HH
1,98893124,CTbC,0,HH
2,98893124,CTbC,0,HH
3,98893124,CTbC,0,HH
0,98893124,CTbP,0,HH
1,98893124,CTbP,0,HH
2,98893124,CTbP,0,HH
3,98893124,CTbP,0,HH
0,98893124,CTbPC,0,HH
1,98893124,CTbPC,0,HH
2,98893124,CTbPC,0,HH
3,98893124,CTbPC,0,HH
0,98893124,CTcPTcP,0,HH
1,98893124,CTcPTcP,0,HH
2,98893124,CTcPTcP,0,HH
3,98893124,CTcPTcP,0,HH
0,98893124,CTsCTs,0,HH
1,98893124,CTsCTs,0,HH
2,98893124,CTsCTs,0,HH
3,98893124,CTsCTs,0,HH
0,98893124,PCTbP,0,HH
1,98893124,PCTbP,0,HH
2,98893124,PCTbP,0,HH
3,98893124,PCTbP,0,HH
0,98893124,PCTsP,0,HH
1,98893124,PCTsP,0,HH
2,98893124,PCTsP,0,HH
3,98893124,PCTsP,0,HH
0,98893124,PTb,0,HH
1,98893124,PTb,0,HH
2,98893124,PTb,0,HH
3,98893124,PTb,0,HH
0,98893124,PTsPC,0,HH
1,98893124,PTsPC,0,HH
2,98893124,PTsPC,0,HH
3,98893124,PTsPC,0,HH
0,98893124,TbCP,0,HH
1,98893124,TbCP,0,HH
2,98893124,TbCP,0,HH
3,98893124,TbCP,0,HH
0,98893124,TbP,0,HH
1,98893124,TbP,0,HH
2,98893124,TbP,0,HH
3,98893124,TbP,0,HH
0,98893124,TbPC,0,HH
1,98893124,TbPC,0,HH
2,98893124,TbPC,0,HH
3,98893124,TbPC,0,HH
0,98893124,TbPCP,0,HH
1,98893124,TbPCP,0,HH
2,98893124,TbPCP,0,HH
3,98893124,TbPCP,0,HH
