studentID	condition	subject	video	cumulative watched	fraction watched	fraction rewatched	number of 2 sec segments	moused over filmstrip	clicked filmstrip	enlarged filmstrip	highlighted in subtitleviewer	highlighted from video	highlighted total	played highlights	searched	clicked subtitleviewer
355906843835489fde.xml	2	CS	7_DAQReview.mp4	560	1.0	0.218	None	18	1	0	0	0	0	0	0	0
355906843835489fde.xml	2	CS	6_AnalogRead.mp4	357	1.0	0.0	None	0	1	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	5_PausingProgramsWithSleep1.mp4	402	1.0	0.0	None	20	1	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	8_DAQSimulatorDemo1.mp4	34	0.148	0.0	None	13	15	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	3_SevenSegmentDisplays.mp4	878	1.0	2.275	None	5	5	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	337	1.0	0.399	None	21	7	2	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	1_IntroductionToDAQProgramming.mp4	1618	1.0	3.435	None	394	15	2	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	2_DigitalReadAndWrite.mp4	1185	1.0	3.22	None	101	3	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	4_Programming7SegmentDisplays.mp4	319	1.0	0.926	None	38	9	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	7_DAQReview.mp4	536	0.988	0.147	None	8	1	0	0	0	0	0	0	0
355950985aeb8ced10.xml	1	CS	6_AnalogRead.mp4	440	1.0	0.462	None	13	4	0	0	0	0	0	0	0
3560-36-DD-35-1E-44.xml	2	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	69	0.049	0.02	None	2	1	0	0	0	0	0	0	0
3560-36-DD-35-1E-44.xml	2	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3590-B1-1C-94-8B-4A.xml	2	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	208	0.169	0.017	None	66	66	0	0	0	0	0	0	0
3590-B1-1C-94-8B-4A.xml	2	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	1413	0.589	0.292	None	42	13	2	0	0	0	0	0	3
37,55,15a0999b080135.xml	2	CS	5_PausingProgramsWithSleep1.mp4	401	0.998	0.0	None	0	1	0	0	0	0	0	0	0
37,55,15a0999b080135.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
37,55,15a0999b080135.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
37,55,15a0999b080135.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	281	1.0	0.0	None	1	1	0	0	0	0	1	0	0
37,55,15a0999b080135.xml	2	CS	1_IntroductionToDAQProgramming.mp4	578	1.0	0.454	None	445	1	0	0	0	0	0	0	0
37,55,15a0999b080135.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
37,55,15a0999b080135.xml	2	CS	2_DigitalReadAndWrite.mp4	381	1.0	0.071	None	6	1	0	0	0	0	0	0	0
37,55,15a0999b080135.xml	2	CS	4_Programming7SegmentDisplays.mp4	216	1.0	0.0	None	0	0	0	0	0	0	0	0	0
37,55,15a0999b080135.xml	2	CS	7_DAQReview.mp4	658	1.0	0.556	None	144	6	0	0	0	0	1	0	2
37,55,15a0999b080135.xml	2	CS	6_AnalogRead.mp4	357	1.0	0.0	None	355	1	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3757332cf0ee0084ac.xml	2	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	4_Programming7SegmentDisplays.mp4	214	0.991	0.0	None	0	0	0	0	1	1	1	0	0
405490acbc32818301.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
405490acbc32818301.xml	2	CS	6_AnalogRead.mp4	357	1.0	0.0	None	0	0	0	0	1	1	0	0	0
4145085A-CF-5E-EB-A7-CD.xml	2	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	1447	1.0	0.405	None	155	14	2	0	0	0	0	4	2
4145085A-CF-5E-EB-A7-CD.xml	2	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	18	0.007	0.005	None	0	0	0	0	0	0	0	0	0
414761A0-88-B4-A0-CF-69.xml	1	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	90	0.077	0.0	None	4	0	0	0	0	0	0	0	0
414761A0-88-B4-A0-CF-69.xml	1	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	142	0.059	0.03	None	53	15	0	0	0	0	0	0	0
4149963c15c2c7b1ec.xml	1	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	1320	1.0	0.254	None	76	6	0	0	0	0	0	0	1
4149963c15c2c7b1ec.xml	1	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
43,54,6600-1C-42-27-66-11.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	5_PausingProgramsWithSleep1.mp4	296	0.729	0.015	None	30	7	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	3_SevenSegmentDisplays.mp4	309	0.801	0.0	None	120	27	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	7	1	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	33	16	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	8	5	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	4_Programming7SegmentDisplays.mp4	380	0.986	1.546	None	95	25	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
45,39,764c8d79ea0366.xml	2	CS	6_AnalogRead.mp4	315	0.882	0.0	None	206	7	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	5_PausingProgramsWithSleep1.mp4	540	0.918	0.731	None	186	18	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	3_SevenSegmentDisplays.mp4	496	1.0	0.503	None	76	61	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	184	0.566	0.174	None	53	11	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	1_IntroductionToDAQProgramming.mp4	583	1.0	0.427	None	328	11	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	2_DigitalReadAndWrite.mp4	559	1.0	1.011	None	16	10	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	4_Programming7SegmentDisplays.mp4	393	1.0	1.306	None	102	84	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	7_DAQReview.mp4	226	0.35	0.172	None	146	47	0	0	0	0	0	0	0
45,43,5380e650005750.xml	2	CS	6_AnalogRead.mp4	353	0.938	0.101	None	185	6	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
457833D4-BE-D9-94-B7-7F.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	8_DAQSimulatorDemo1.mp4	16	0.07	0.0	None	8	5	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	7_DAQReview.mp4	422	0.81	0.051	None	9	5	3	0	0	0	0	0	0
474181c8bcc8ba49aa.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	5_PausingProgramsWithSleep1.mp4	402	1.0	0.0	None	3	1	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	9	5	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	184	1	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	341	1	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	293	16	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	3	1	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	7_DAQReview.mp4	417	0.826	0.0	None	402	4	0	0	0	0	0	0	0
50,2174-86-7A-34-D4-6C.xml	1	CS	6_AnalogRead.mp4	357	1.0	0.0	None	1	1	0	0	0	0	0	0	0
50,22,819C-4E-36-CD-35-89.xml	1	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
50,22,819C-4E-36-CD-35-89.xml	1	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	60	0.031	0.0	None	1	0	0	0	0	0	0	0	2
501914D8-CB-8A-9B-A9-49.xml	2	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	1499	0.909	0.671	None	320	51	0	0	0	0	0	0	0
501914D8-CB-8A-9B-A9-49.xml	2	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	2715	0.998	0.821	None	367	68	0	0	0	0	0	0	2
5034-E6-AD-03-7C-59.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5034-E6-AD-03-7C-59.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	62	0.16	0.11	None	3	3	0	0	1	1	0	0	3
5034-E6-AD-03-7C-59.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	5_PausingProgramsWithSleep1.mp4	474	1.0	0.358	None	393	4	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	8_DAQSimulatorDemo1.mp4	6	0.017	0.017	None	3	1	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	3_SevenSegmentDisplays.mp4	736	1.0	1.707	None	100	8	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	349	1.0	0.459	None	88	5	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	1_IntroductionToDAQProgramming.mp4	714	1.0	0.866	None	565	25	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	3	0.006	0.0	None	0	1	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	2_DigitalReadAndWrite.mp4	449	1.0	0.435	None	344	5	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	4_Programming7SegmentDisplays.mp4	250	1.0	0.315	None	97	3	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	7_DAQReview.mp4	543	1.0	0.15	None	27	3	0	0	0	0	0	0	0
503c15c2c0d9a0.xml	1	CS	6_AnalogRead.mp4	459	1.0	0.563	None	309	6	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	5_PausingProgramsWithSleep1.mp4	402	1.0	0.0	None	1	1	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	3_SevenSegmentDisplays.mp4	386	1.0	0.0	None	69	1	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	1_IntroductionToDAQProgramming.mp4	330	0.701	0.0	None	5	1	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	2_DigitalReadAndWrite.mp4	368	1.0	0.0	None	2	1	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	4_Programming7SegmentDisplays.mp4	134	0.62	0.0	None	51	2	0	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	7_DAQReview.mp4	503	0.996	0.0	None	4	1	2	0	0	0	0	0	0
5156453C-07-71-58-7F-A8.xml	1	CS	6_AnalogRead.mp4	435	1.0	0.437	None	4	2	1	0	0	0	0	0	0
52031400-24-8C-52-F0-1D.xml	1	PHI	JJ Thomson, Bystander at the Switch and Loop Trolley Problems.mp4	423	0.985	0.189	None	111	1	2	0	0	0	0	0	0
52031400-24-8C-52-F0-1D.xml	1	PHI	JJ Thomson, 'fat man' trolley problem.mp4	316	1.0	0.0	None	0	0	0	0	0	0	0	0	0
52031400-24-8C-52-F0-1D.xml	1	PHI	Philippa Foot, Trolley Driver and Transplant Problems.mp4	362	1.0	0.0	None	1	0	2	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	1_IntroductionToDAQProgramming.mp4	223	0.372	0.204	None	0	0	1	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
52acbc328f691d.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	5_PausingProgramsWithSleep1.mp4	402	1.0	0.0	None	18	1	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	15	0.053	0.0	None	0	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	4_Programming7SegmentDisplays.mp4	216	1.0	0.0	None	2	0	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	7_DAQReview.mp4	625	0.976	0.493	None	79	10	0	0	0	0	0	0	0
539620-89-84-3E-FA-0D.xml	1	CS	6_AnalogRead.mp4	409	1.0	0.286	None	22	5	2	0	0	0	0	3	0
5452359027e4e9edbe.xml	2	CS	5_PausingProgramsWithSleep1.mp4	555	1.0	0.761	None	0	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	3_SevenSegmentDisplays.mp4	386	1.0	0.0	None	7	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	1_IntroductionToDAQProgramming.mp4	480	1.0	0.038	None	2	0	0	0	2	2	0	0	2
5452359027e4e9edbe.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	2_DigitalReadAndWrite.mp4	368	1.0	0.0	None	1	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	4_Programming7SegmentDisplays.mp4	216	1.0	0.0	None	0	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5452359027e4e9edbe.xml	2	CS	6_AnalogRead.mp4	357	1.0	0.0	None	1	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	101	0.359	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
54a45e60eab155.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
5543497C-7A-91-94-08-FA.xml	2	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	2178	0.999	1.47	None	208	35	1	0	0	0	0	20	0
5543497C-7A-91-94-08-FA.xml	2	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	2595	1.0	0.647	None	111	13	1	0	0	0	0	0	2
55542696d2232f.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
55542696d2232f.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
55542696d2232f.xml	2	CS	3_SevenSegmentDisplays.mp4	70	0.168	0.026	None	31	9	0	0	2	2	2	0	4
55542696d2232f.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
55542696d2232f.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
55542696d2232f.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
55542696d2232f.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
55542696d2232f.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
